date,Temp,Pres,jO3_O2_O1D_CAFS,O3_M,H2O_M,CO_M,CH4_M,HO2_ATHOS,Altitude,[OH]_measured,[OH]_calc
2016-08-08 19:11:20-04:00,280.332,963.986,1.16257433333333e-05,2.82629e-08,0.006697776,5.95431e-08,1.80368375e-06,1.664,475.13,946896.6093412634,1223349.725850616
2016-08-08 19:11:50-04:00,282.105,985.547,1.05146233333333e-05,2.83723e-08,0.006577374,6.019880000000001e-08,1.80366375e-06,2.063,292.2,961991.1282904476,1064097.5430248452
2016-08-08 19:14:00-04:00,283.016,999.226,9.29776733333333e-06,2.83121e-08,0.007413959,6.03572e-08,1.80345375e-06,5.872000000000001,178.85,869866.4243082687,1040743.5307621132
2016-08-08 19:14:30-04:00,282.904,999.388,1.12642533333333e-05,2.84349e-08,0.007137511,5.99107e-08,1.803675e-06,6.707000000000002,176.86,1151936.3151611423,1227845.9156188779
2016-08-08 19:15:00-04:00,282.837,998.943,1.13624333333333e-05,2.84994e-08,0.0069079719999999,5.985440000000001e-08,1.8036525e-06,6.807,180.2,1151696.1451602713,1204571.1822544176
2016-08-08 19:15:30-04:00,282.909,998.686,9.23209566666667e-06,2.85411e-08,0.006714104,5.98028e-08,1.803807778e-06,5.944,182.69,869725.1500085472,953804.0286880141
2016-08-08 19:16:00-04:00,282.886,998.763,8.51513533333333e-06,2.85771e-08,0.006569571,6.01125e-08,1.80390125e-06,6.149,181.95,869862.9252711723,859944.762872601
2016-08-08 19:16:40-04:00,282.858,998.613,7.006953e-06,2.86422e-08,0.006272833,5.9722e-08,1.803795e-06,6.356,182.38,1253561.7810380808,681421.4668093215
2016-08-08 19:17:10-04:00,282.791,997.37,9.787053e-06,2.851100000000001e-08,0.006219298,6.001509999999999e-08,1.80389e-06,6.891,191.96,1252298.068850868,937473.0549842115
2016-08-08 19:17:40-04:00,280.491,969.944,7.391189e-06,2.8502e-08,0.00635138,5.96338e-08,1.8039225e-06,5.473,420.47,1227848.329526086,742626.1849206731
2016-08-08 19:18:10-04:00,277.598,935.413,7.11289275e-06,2.8555200000000007e-08,0.006116236,6.0793e-08,1.803595e-06,6.12,715.63,1269729.8387168348,702600.351401087
2016-08-08 19:18:40-04:00,274.844,902.358,1.099977e-05,2.86e-08,0.005824025,6.11669e-08,1.80377125e-06,6.771,1005.77,1594000.0430283614,1063435.4594081817
2016-08-08 19:19:10-04:00,272.081,868.612,1.1806075e-05,2.8941e-08,0.005034229,6.06075e-08,1.8039125e-06,5.642,1310.28,1549970.1202577725,1038464.9717060339
2016-08-08 19:19:40-04:00,269.76,834.937,1.23068525e-05,2.8755900000000007e-08,0.0047413759999999,5.9883e-08,1.8039325e-06,6.199,1622.53,1794266.9382983476,1049432.947113357
2016-08-08 19:20:10-04:00,270.89,803.453,1.34717725e-05,2.79883e-08,0.001265225,6.01969e-08,1.80426e-06,5.445,1926.17,1719405.866117109,303930.5273625998
2016-08-08 19:20:40-04:00,268.448,772.17,1.3798870000000002e-05,2.82853e-08,0.001060462,6.012699999999999e-08,1.80452875e-06,4.686,2238.11,958807.6647991418,271143.7229771733
2016-08-08 19:21:10-04:00,266.688,741.721,1.4084795e-05,3.25544e-08,0.000993482,6.523982099999999e-08,1.808305e-06,5.759,2552.99,927077.0838332935,287635.4374115662
2016-08-08 19:21:40-04:00,265.159,712.3839999999999,1.45180175e-05,3.17886e-08,0.000633389,6.6936687e-08,1.809133333e-06,6.643,2867.58,895543.1772383109,184980.41999685287
2016-08-08 19:22:10-04:00,262.757,683.5089999999999,1.52341125e-05,3.28749e-08,0.0005508469999999,6.4900437e-08,1.81001625e-06,6.606,3186.13,923648.9404190226,182919.95757481438
2016-08-08 19:22:40-04:00,260.632,655.903,1.6404582499999998e-05,3.07035e-08,0.001284762,6.2185079e-08,1.80549125e-06,6.568,3499.85,1148876.4935267717,450700.0933369393
2016-08-08 19:23:10-04:00,258.37,628.832,1.59579675e-05,3.06031e-08,0.001077641,5.8191125e-08,1.80548125e-06,5.546,3823.77,1111102.211018576,394130.6148406827
2016-08-08 19:23:40-04:00,255.769,602.677,1.529151e-05,3.0624500000000004e-08,0.001003732,5.8572018e-08,1.80531e-06,6.636,4141.31,648845.3887370402,359470.88157634344
2016-08-08 19:24:10-04:00,253.22,577.828,1.5365665e-05,3.0611900000000004e-08,0.001120631,6.2056865e-08,1.80502875e-06,6.065,4454.23,628355.0192362944,395145.62899294536
2016-08-08 19:24:40-04:00,250.706,554.599,1.49055675e-05,3.11904e-08,0.00113863,6.3066429e-08,1.804655e-06,5.496,4756.62,609142.4483924065,400838.4046944955
2016-08-08 19:25:10-04:00,248.687,531.939,1.559274e-05,3.13827e-08,0.001306026,6.1066607e-08,1.8038125e-06,6.426,5061.04,743996.5131654054,505330.85964597034
2016-08-08 19:25:40-04:00,246.282,509.9330000000001,1.5593885e-05,3.02546e-08,0.00097607,5.82147e-08,1.80380625e-06,5.315,5367.99,720182.5549573255,386840.65336558514
2016-08-08 19:26:10-04:00,243.916,488.42,1.56609425e-05,2.96045e-08,0.000619189,5.83953e-08,1.80419625e-06,5.1110000000000015,5677.02,769041.7775090544,246206.90352642105
2016-08-08 19:26:40-04:00,241.22,467.333,1.5717505e-05,2.95663e-08,0.000406705,5.8724667e-08,1.8041075e-06,4.907,5990.6,687907.6349811165,165216.52939044652
2016-08-08 19:27:10-04:00,238.379,447.343,1.5841435e-05,2.94027e-08,0.000353383,5.90828e-08,1.8043775e-06,5.0680000000000005,6296.52,666330.4282651588,146415.80629270157
2016-08-08 19:27:40-04:00,235.467,428.015,1.58371375e-05,2.94451e-08,0.000322518,5.93516e-08,1.80404375e-06,5.146,6602.53,645425.2212824307,136212.59501565457
2016-08-08 19:28:10-04:00,232.574,409.588,1.590703e-05,2.94516e-08,0.000286903,5.953700000000001e-08,1.804435e-06,5.2360000000000015,6902.92,612559.4060572025,123940.0682012562
2016-08-08 19:28:40-04:00,229.803,391.974,1.6163425e-05,2.97301e-08,0.000199839,5.988180000000001e-08,1.804442222e-06,5.3260000000000005,7200.1,482044.45054923225,89846.15116247044
2016-08-08 19:29:10-04:00,227.098,374.61,1.62236175e-05,3.09568e-08,0.0001245839999999,6.01145e-08,1.80486e-06,5.24,7503.0,466177.7887883682,59424.69305392434
2016-08-08 19:29:40-04:00,224.249,358.23800000000006,1.61737525e-05,3.15206e-08,0.00013029,6.04935e-08,1.805295e-06,5.409,7797.78,451467.6717088748,63836.403289577094
2016-08-08 19:30:10-04:00,221.793,343.25800000000004,1.61790925e-05,3.64621e-08,0.000117873,6.08397e-08,1.80566e-06,5.171,8077.31,280371.4287189184,67488.74379798154
2016-08-08 19:30:40-04:00,220.005,332.302,1.60922625e-05,3.99653e-08,8.7242e-05,6.0889e-08,1.8057975e-06,4.935,8287.89,273628.49790304503,54999.67474324044
2016-08-08 19:31:10-04:00,220.049,323.032,1.80846825e-05,3.9785800000000005e-08,3.9313e-05,6.350100000000002e-08,1.80905875e-06,4.955,8471.32,755275.5213084619,26819.254391038357
2016-08-08 19:31:40-04:00,220.417,316.0,1.7818765e-05,6.366280000000002e-08,1.3117e-05,5.80225e-08,1.8000925e-06,4.628,8613.66,737600.5940781678,15322.584748657076
2016-08-08 19:32:10-04:00,219.986,308.636,1.73227625e-05,7.219210000000002e-08,1.0268e-05,5.61672e-08,1.79798125e-06,4.543,8766.21,1270815.3891743044,13672.450929579942
2016-08-08 19:32:40-04:00,220.21400000000003,302.153,1.6723074999999994e-05,8.151910000000002e-08,1.0146e-05,5.41125e-08,1.79489e-06,4.459,8903.44,1421801.3952962486,15250.39919929491
2016-08-08 19:33:40-04:00,218.992,289.031,1.66170925e-05,1.048863e-07,9.584e-06,4.98091e-08,1.78803875e-06,3.593,9189.06,1367644.1955923475,20010.80255823753
2016-08-08 19:34:10-04:00,219.169,282.637,1.67652575e-05,1.177243e-07,9.406e-06,4.83114e-08,1.78581875e-06,3.383,9332.2,1186791.7623756821,22887.84513576419
2016-08-08 19:34:40-04:00,219.118,276.525,1.66818825e-05,1.032382e-07,1.4109000000000003e-05,5.1017800000000016e-08,1.79795e-06,3.174,9472.62,1161397.7499516835,28630.963437822127
2016-08-08 19:35:10-04:00,219.304,270.529,1.66419575e-05,1.172165e-07,1.194e-05,4.91516e-08,1.7944875e-06,2.994,9615.38,1358725.654864903,28407.761922266665
2016-08-08 19:35:40-04:00,220.442,264.508,1.67280275e-05,1.506395e-07,9.547e-06,4.817696400000002e-08,1.782615e-06,3.991,9762.41,1078169.5642049327,29821.00348085289
2016-08-08 19:36:10-04:00,219.588,258.793,1.64299225e-05,1.781222e-07,7.854e-06,4.4727143e-08,1.77115875e-06,3.54,9904.17,1058976.9827183608,30576.753342322885
2016-08-08 19:36:40-04:00,218.942,253.05,1.60753725e-05,2.47775e-07,5.942000000000002e-06,4.0984643e-08,1.74593375e-06,3.09,10046.72,1038531.9439375048,34168.61694881482
2016-08-08 19:37:40-04:00,218.17,242.054,1.619784e-05,2.704445e-07,5.865e-06,3.7928492e-08,1.74128625e-06,2.9330000000000003,10326.22,1141632.9374845966,39948.6983715047
2016-08-08 19:38:10-04:00,218.704,236.885,1.61889e-05,2.949379e-07,5.527999999999999e-06,3.7207956e-08,1.734275e-06,3.177,10465.31,1114525.714591676,41713.233824551746
2016-08-08 19:38:40-04:00,219.231,232.593,1.5957295e-05,3.371719e-07,5.174e-06,2.94e-08,1.7206800000000004e-06,3.422,10581.79,1091701.566324819,53321.75819174354
2016-08-08 19:39:10-04:00,220.24400000000003,228.431,1.5959492499999998e-05,3.739017e-07,5.194e-06,2.84086e-08,1.70998625e-06,3.777,10699.87,1104814.0876166588,60772.41087254004
2016-08-08 19:39:40-04:00,220.686,227.365,1.59733375e-05,3.90723286e-07,5.083e-06,2.80648e-08,1.70480875e-06,4.35,10734.25,1157181.3884163834,62676.31021098319
2016-08-08 19:40:10-04:00,219.687,227.444,1.56888125e-05,3.749655e-07,5.13e-06,2.8746e-08,1.7091299999999998e-06,4.412,10731.49,1162847.4318831605,58876.70702962677
2016-08-08 19:41:10-04:00,219.26,227.51,1.51178575e-05,3.531861e-07,5.359e-06,2.9922900000000004e-08,1.71645e-06,3.799,10726.53,887245.9009025086,54174.03733729619
2016-08-08 19:41:40-04:00,219.299,227.382,1.50591425e-05,3.581563e-07,5.37e-06,2.98811e-08,1.7145175e-06,4.17,10731.28,931669.8246210206,54898.313412764575
2016-08-08 19:42:10-04:00,218.779,227.514,1.4957565e-05,3.528175000000001e-07,5.376e-06,2.98267e-08,1.7164462499999996e-06,3.897,10728.24,934426.3826291253,54016.95227557153
2016-08-08 19:42:40-04:00,219.561,227.524,1.4891945e-05,3.495863e-07,5.565e-06,3.02684e-08,1.7208875e-06,3.624,10729.46,1231506.690986605,54217.459886133714
2016-08-08 19:43:10-04:00,220.456,227.517,1.4867337500000003e-05,3.517206e-07,5.552e-06,3.02541e-08,1.7223387500000004e-06,4.203,10734.23,1226469.3260293675,54029.20645557124
2016-08-08 19:43:40-04:00,220.123,227.612,1.471966e-05,3.410374000000001e-07,5.737e-06,3.02578e-08,1.72615875e-06,3.868,10736.41,1228837.6057470362,53680.48280652732
2016-08-08 19:44:10-04:00,218.918,227.576,1.438619e-05,3.119073e-07,6.223e-06,3.12043e-08,1.7350175e-06,3.899,10739.58,1167609.445717945,51117.1043356229
2016-08-08 19:44:40-04:00,218.438,227.795,1.411364e-05,3.103518e-07,6.242000000000001e-06,3.11489e-08,1.73538125e-06,3.93,10731.89,1171301.2520648914,50263.4498220374
2016-08-08 19:45:10-04:00,218.513,227.73,1.3971255e-05,3.091669000000001e-07,6.246e-06,3.12222e-08,1.73641875e-06,3.91,10731.46,921348.0284428403,49477.13368162789
2016-08-08 19:45:40-04:00,218.951,227.631,1.397286e-05,3.198508e-07,6.164e-06,3.09013e-08,1.733471111e-06,3.658,10737.21,919105.1879187579,50825.195423915175
2016-08-08 19:46:10-04:00,219.197,227.83,1.39418625e-05,3.22616375e-07,6.1625e-06,3.09218e-08,1.7317375000000004e-06,3.52,10731.25,896280.9776104388,51038.85664311148
2016-08-08 19:46:40-04:00,218.967,227.929,1.37841725e-05,3.3455e-07,5.853e-06,2.98185e-08,1.724015e-06,3.383,10734.63,1033385.5812963139,51285.96339874648
2016-08-08 19:47:10-04:00,218.106,228.853,1.381759e-05,3.2584290000000005e-07,5.922e-06,3.05645e-08,1.7248344440000004e-06,3.093,10695.32,1041670.7698437276,49909.80622394783
2016-08-08 19:47:40-04:00,217.268,237.216,1.38738225e-05,1.796974e-07,9.681e-06,4.21518e-08,1.7789575e-06,3.852,10461.62,862373.9384979161,34424.687535358215
2016-08-08 19:48:10-04:00,216.825,248.717,1.40282675e-05,1.4653739999999998e-07,9.281e-06,4.52658e-08,1.7839150000000004e-06,4.237,10160.63,906031.9799745003,25502.296079051037
2016-08-08 19:48:40-04:00,216.131,261.343,1.41389225e-05,1.024499e-07,9.572e-06,5.22317e-08,1.7939112499999996e-06,4.625,9844.94,849936.4549371862,16290.842435450866
2016-08-08 19:49:10-04:00,215.919,274.456,1.422105e-05,9.87561e-08,8.058e-06,5.1703800000000007e-08,1.79233625e-06,4.855,9534.35,893458.7722140301,13348.080129570131
2016-08-08 19:49:40-04:00,216.568,288.158,1.4107995e-05,5.38284e-08,1.0639e-05,6.332000000000001e-08,1.80734e-06,5.8020000000000005,9223.6,935252.8562839854,7880.495941920895
2016-08-08 19:50:10-04:00,217.717,302.666,1.391825e-05,3.60888e-08,1.8643e-05,6.45934e-08,1.81102625e-06,5.612,8908.71,745459.2862307023,8882.827879017996
2016-08-08 19:50:40-04:00,220.037,317.447,1.36660175e-05,3.44235e-08,2.1848e-05,6.4648e-08,1.81015625e-06,5.424,8602.31,773620.8133111735,9615.197192676645
2016-08-08 19:51:10-04:00,222.013,332.63,1.34512975e-05,3.40161e-08,1.7172e-05,6.487470200000002e-08,1.808616667e-06,6.324,8297.96,781693.3555986437,7236.600924202817
2016-08-08 19:51:40-04:00,224.511,348.634,1.3336735e-05,3.15198e-08,1.8002e-05,6.403650800000002e-08,1.80890375e-06,5.706,7990.05,360083.3218268444,6945.064393257771
2016-08-08 19:52:10-04:00,226.938,365.487,1.32681325e-05,3.17525e-08,2.2785e-05,6.4396448e-08,1.80951375e-06,5.564,7676.88,373452.6993965409,8630.518417468395
2016-08-08 19:52:40-04:00,229.487,382.469,1.338289e-05,3.11594e-08,2.2852e-05,6.61725e-08,1.8091375e-06,5.4220000000000015,7372.77,314001.9992923094,8232.747667889545
2016-08-08 19:53:40-04:00,234.724,418.968,1.34027875e-05,3.07497e-08,2.5634e-05,6.5212282e-08,1.80985875e-06,4.35,6752.57,426833.2168845112,8918.122130397725
2016-08-08 19:54:10-04:00,237.173,437.764,1.32527825e-05,3.0589400000000005e-08,2.8639e-05,6.459134900000002e-08,1.8096925e-06,4.126,6448.93,441376.95122199366,9702.725095226204
2016-08-08 19:54:40-04:00,239.15,457.639,1.30276025e-05,3.04848e-08,3.987e-05,6.5580079e-08,1.80943e-06,3.902,6138.98,513068.41561448,12851.558773910734
2016-08-08 19:55:10-04:00,241.741,478.381,1.2911315e-05,3.2534299999999995e-08,4.7687e-05,7.0849e-08,1.81543625e-06,5.462999999999999,5826.77,530574.3438794747,14948.330527318203
2016-08-08 19:55:40-04:00,244.445,499.749,1.3189845e-05,2.96737e-08,8.0119e-05,6.36879e-08,1.809861111e-06,5.211,5515.43,651845.0402731298,24998.61439058232
2016-08-08 19:56:10-04:00,247.083,521.904,1.33822825e-05,3.012e-08,9.8581e-05,6.50138e-08,1.81092125e-06,4.92,5203.57,673474.7996140708,30486.22431391365
2016-08-08 19:56:40-04:00,249.8,544.828,1.31072575e-05,3.02637e-08,0.000124912,6.53331e-08,1.8109825e-06,4.63,4890.75,568971.3509938384,37016.064868184614
2016-08-08 19:57:10-04:00,252.35,568.222,1.24400875e-05,2.9956e-08,0.000136676,6.55387e-08,1.8107575e-06,4.53,4581.71,587405.6908538002,37123.32522751105
2016-08-08 19:57:40-04:00,254.732,592.855,1.23431125e-05,3.03772e-08,0.000304749,6.48861e-08,1.8102225e-06,5.151,4266.63,286704.7026633504,82024.42893856777
2016-08-08 19:58:10-04:00,256.271,618.366,1.1462605e-05,3.00845e-08,0.000967038888889,6.593830000000002e-08,1.81199125e-06,5.05,3950.87,297245.9690684097,231399.7961335207
2016-08-08 19:58:40-04:00,258.596,644.996,1.09707e-05,3.16103e-08,0.001055317,6.94304e-08,1.81319625e-06,4.95,3633.08,307259.3117662579,238713.4852748797
2016-08-08 19:59:10-04:00,260.331,662.2510000000001,1.1141205e-05,3.06833e-08,0.001195009,6.78158e-08,1.8117425e-06,4.598,3431.51,737356.7173874909,266816.6375269726
2016-08-08 19:59:40-04:00,262.146,681.602,1.14521725e-05,3.0540700000000006e-08,0.001271123,6.70166e-08,1.808417359e-06,5.975,3211.74,753647.9561063271,287993.37705179385
2016-08-08 20:00:10-04:00,264.445,706.012,1.12423625e-05,3.30875e-08,0.000892611,7.05882e-08,1.808420204e-06,6.122000000000001,2940.91,909275.5102907621,203109.63709297034
2016-08-08 20:00:40-04:00,265.659,733.2769999999999,1.193456e-05,3.1221700000000004e-08,0.001894945,6.627900000000002e-08,1.808420204e-06,6.268,2647.6,940074.5621866453,442359.60818000714
2016-08-08 20:01:10-04:00,267.882,761.253,1.293829e-05,3.0304000000000005e-08,0.002198767,6.48686e-08,1.808420204e-06,5.565,2355.47,1153172.8928019246,535198.2285164172
2016-08-08 20:01:40-04:00,269.54,784.668,1.096106e-05,2.90899e-08,0.002496041,6.399759999999999e-08,1.808420204e-06,6.797999999999999,2117.24,1181331.1567856348,489140.228351461
2016-08-08 20:02:10-04:00,270.733,811.8889999999999,1.06566925e-05,2.7916e-08,0.003005312,6.25385e-08,1.807297314e-06,6.691,1847.69,1238657.4836526725,548004.518827535
2016-08-08 20:02:40-04:00,272.177,842.336,9.75081875e-06,2.74483e-08,0.003482059,6.28012e-08,1.807297314e-06,6.584,1556.21,1300717.0898434431,557638.9419602659
2016-08-08 20:03:10-04:00,272.444,875.127,9.09542125e-06,2.77035e-08,0.004283443,6.174290000000002e-08,1.805441111e-06,4.534,1252.11,1350027.895640939,643471.0544068279
2016-08-08 20:03:40-04:00,271.944,907.994,8.53093825e-06,2.72671e-08,0.005549319,6.045399999999999e-08,1.803414444e-06,5.7860000000000005,959.9,1403306.0728189137,770958.7369511571
2016-08-08 20:04:10-04:00,274.522,953.044,6.7112275e-06,2.72108e-08,0.006450408,6.06958e-08,1.8035325e-06,4.579,573.63,1257843.8052376467,677363.8051181642
2016-08-08 20:04:40-04:00,275.85900000000004,971.243,3.9004660000000005e-06,2.7032e-08,0.006752911,6.07405e-08,1.803423333e-06,3.38,420.3,1275650.3782046603,402784.36707124114
2016-08-08 20:05:10-04:00,277.395,990.344,6.064149e-06,2.71757e-08,0.006671496,6.14403e-08,1.8037e-06,4.388999999999999,262.92,1940303.3031691585,607897.1121050541
2016-08-08 20:06:10-04:00,278.222,1000.0,6.32315125e-06,2.71617e-08,0.007152393,6.0946825e-08,1.8037175e-06,5.237,182.2,520906.0974038144,675231.779362363
2016-08-08 20:06:40-04:00,278.111,1000.074,4.94971325e-06,2.7255e-08,0.0069901819999999,5.9561825e-08,1.80356375e-06,5.686,181.32,1250766.1548337047,527198.2089235166
2016-08-08 20:07:10-04:00,278.045,999.816,4.30130075e-06,2.71529e-08,0.007412696,6.0085278e-08,1.80371e-06,3.57,182.93,1250740.3008740372,480250.2996513522
2016-08-08 20:07:40-04:00,278.04400000000004,999.39,6.0235015e-06,2.69862e-08,0.007609743,5.8424206e-08,1.80378875e-06,4.163,186.17,625105.941943502,698122.3714330758
2016-08-08 20:08:10-04:00,277.763,999.558,6.35080325e-06,2.70262e-08,0.0071045569999999,5.9583016e-08,1.803875556e-06,4.151,184.29,625843.5209622716,682865.9291582735
2016-08-08 20:08:40-04:00,277.626,999.471,5.795852e-06,2.702770000000001e-08,0.007578139,6.19245e-08,1.80375e-06,4.138999999999999,185.13,678272.6777563435,646831.7352260269
2016-08-08 20:09:10-04:00,278.006,999.279,6.1808255e-06,2.7013571e-08,0.007592318,6.19461e-08,1.80377875e-06,4.597,186.9,677215.4432700701,688682.6599939397
2016-08-08 20:09:40-04:00,277.93,997.079,5.8889495e-06,2.70601e-08,0.0072101759999999,6.085049999999999e-08,1.803794444e-06,2.926,204.4,311958.1252082554,633783.4817028538
2016-08-08 20:10:10-04:00,276.878,985.893,5.518033749999999e-06,2.7071e-08,0.0073167619999999,6.08878e-08,1.80374875e-06,2.739,295.05,309630.3284730333,608482.8647326912
2016-08-08 20:10:40-04:00,275.274,962.878,6.304774e-06,2.71145e-08,0.006733413,6.1696778e-08,1.803743333e-06,2.552,485.07,304164.2935370955,648434.1658417737
2016-08-08 20:11:10-04:00,274.111,941.48,7.424474750000002e-06,2.71261e-08,0.0062902459999999,6.17724e-08,1.80364875e-06,5.694,664.57,771555.6254873794,724757.0094971895
2016-08-08 20:11:40-04:00,271.85200000000003,904.57,8.21941625e-06,2.72546e-08,0.0057185269999999,6.19568e-08,1.80403375e-06,6.408,982.34,1229704.4299679683,752626.9391820038
2016-08-08 20:12:10-04:00,271.661,868.41,1.008984825e-05,2.77271e-08,0.003957563,6.32759e-08,1.80603625e-06,6.314,1305.02,1181377.2695925531,654972.1647750176
2016-08-08 20:12:40-04:00,270.771,833.582,1.16675725e-05,2.78819e-08,0.003505472,6.29775e-08,1.8064125e-06,6.22,1629.33,1137724.915310274,689280.6508849465
2016-08-08 20:13:10-04:00,269.277,801.3439999999999,1.09487725e-05,2.903240000000001e-08,0.002689125,6.43955e-08,1.80751625e-06,6.325,1941.88,991969.8550810751,520995.9311577151
2016-08-08 20:13:40-04:00,267.976,770.182,1.0526365e-05,3.14017e-08,0.00190527,6.786260000000002e-08,1.81015625e-06,5.803,2252.83,958023.6041038501,378007.0350224345
2016-08-08 20:14:10-04:00,266.202,739.9810000000001,1.0993985e-05,3.01942e-08,0.0015231079999999,6.504609999999999e-08,1.80813e-06,4.918,2563.78,584155.0913336053,320051.6323965829
2016-08-08 20:14:40-04:00,264.204,711.3939999999999,1.1151792499999997e-05,2.94151e-08,0.00113423,6.45701e-08,1.808317778e-06,4.029,2870.4,956065.8441577529,242453.35687773293
2016-08-08 20:15:10-04:00,262.133,683.518,1.15914475e-05,3.00747e-08,0.0007519989999999,6.52154e-08,1.8092075e-06,4.149,3179.29,925859.8508766736,173693.81057185755
2016-08-08 20:15:40-04:00,259.506,656.4910000000001,1.1411860000000002e-05,2.97985e-08,0.000708778,6.4718e-08,1.80861e-06,4.133,3486.57,1264885.9756614494,164664.85315775813
2016-08-08 20:16:10-04:00,257.415,629.839,1.143272e-05,3.1194900000000004e-08,0.000698095,6.79762e-08,1.81172125e-06,4.93,3799.75,1223392.187712449,167367.3054767624
2016-08-08 20:16:40-04:00,255.328,604.271,1.1820262499999997e-05,3.39947e-08,0.000573739,7.113569999999999e-08,1.81468375e-06,5.731,4109.54,737433.1862534077,152790.73179888554
2016-08-08 20:17:10-04:00,253.222,579.314,1.20135575e-05,3.3371900000000004e-08,0.000466099,6.942710000000002e-08,1.81342625e-06,5.4620000000000015,4421.9,712856.2449470067,128837.876253871
2016-08-08 20:17:40-04:00,251.136,555.842,1.1471795e-05,3.42167e-08,0.000504666,7.286400000000001e-08,1.81474e-06,5.9860000000000015,4724.97,689654.7883518739,133970.00254251764
2016-08-08 20:18:10-04:00,248.786,532.955,1.1599475e-05,3.2748400000000005e-08,0.000402739,6.830969999999999e-08,1.81272875e-06,5.386,5029.49,776167.6206907118,111199.83938150931
2016-08-08 20:18:40-04:00,246.912,509.801,1.146644e-05,3.14791e-08,0.000299994,6.48287e-08,1.809305e-06,4.7810000000000015,5350.12,329156.2305129187,83615.19948821994
2016-08-08 20:19:10-04:00,244.533,489.348,1.151327e-05,3.14796e-08,0.000238492,6.38365e-08,1.80897625e-06,5.224,5646.92,319024.42615107156,68950.35661029286
2016-08-08 20:19:40-04:00,242.03,469.08,1.1734825e-05,3.17004e-08,0.000234875,6.3872333e-08,1.80886625e-06,4.178999999999999,5948.84,308973.5552006668,71085.52846186869
2016-08-08 20:20:10-04:00,239.367,448.775,1.17312575e-05,3.28569e-08,0.000242899,6.71563e-08,1.81149125e-06,4.329,6261.11,597775.3038615191,74588.05557469561
2016-08-08 20:20:40-04:00,236.898,430.402,1.173979e-05,3.28765e-08,0.00021347,6.515699999999999e-08,1.810516667e-06,4.479,6552.26,671435.0002771325,68556.56343987836
2016-08-08 20:21:10-04:00,235.38,415.443,1.2017382500000003e-05,3.30365e-08,0.00015561,6.4984067e-08,1.80977375e-06,5.356,6797.71,652278.3694820955,52191.07986519769
2016-08-08 20:21:40-04:00,233.765,403.259,1.20566875e-05,3.36443e-08,0.000158447,6.6388393e-08,1.80929125e-06,5.574,7002.18,637522.7258143862,53954.3620175894
2016-08-08 20:22:10-04:00,232.035,390.816,1.20802375e-05,3.50347e-08,0.000144522,6.7069464e-08,1.81522125e-06,5.343999999999999,7217.35,537022.4319606954,51493.90668591051
2016-08-08 20:22:40-04:00,230.221,378.668,1.22238175e-05,3.3647400000000005e-08,0.000137125,6.6344127e-08,1.81213375e-06,5.114,7433.15,774725.6590060376,48516.16626133511
2016-08-08 20:23:10-04:00,228.451,367.221,1.214182e-05,3.39878e-08,0.000120797,6.6511448e-08,1.80982e-06,6.691,7639.45,757126.9683366597,43286.67480317933
2016-08-08 20:23:40-04:00,226.905,355.631,1.2087560000000003e-05,3.14243e-08,9.2848e-05,6.5514464e-08,1.80793375e-06,6.734,7853.33,738226.8133027644,31362.38665048605
2016-08-08 20:24:10-04:00,225.186,344.911,1.22967525e-05,3.06832e-08,7.401100000000001e-05,6.4171548e-08,1.8078e-06,6.492999999999999,8056.23,443962.78142757853,25556.165932494187
2016-08-08 20:24:40-04:00,223.573,335.18,1.23535225e-05,3.02522e-08,6.487600000000001e-05,6.3773155e-08,1.80764625e-06,6.25,8245.1,434549.8928242935,22527.8756478883
2016-08-08 20:25:10-04:00,222.094,326.47,1.2400715e-05,3.02682e-08,5.9912e-05,6.2466548e-08,1.8076675e-06,6.178,8419.31,575202.9790754482,21464.038715513907
2016-08-08 20:25:40-04:00,220.786,318.468,1.2339727499999997e-05,3.03583e-08,4.849600000000001e-05,6.367989999999999e-08,1.808001111e-06,5.979,8583.13,648047.548698543,17178.78268977241
2016-08-08 20:26:10-04:00,219.472,310.654,1.23147575e-05,3.0978e-08,4.2026e-05,6.42687e-08,1.80819875e-06,5.7810000000000015,8744.69,635931.6377751927,15147.946708960151
2016-08-08 20:27:10-04:00,216.911,295.318,1.22833e-05,3.08387e-08,2.6875e-05,6.4314333e-08,1.80789375e-06,6.239,9071.75,799124.184974282,9749.19482634145
2016-08-08 20:27:40-04:00,215.54,287.72900000000004,1.2274085e-05,3.1114900000000006e-08,2.4701e-05,6.43006e-08,1.80787625e-06,6.075,9237.57,783540.9345990457,9099.465102538314
2016-08-08 20:28:10-04:00,214.453,280.12,1.2303519999999996e-05,3.38899e-08,2.0422e-05,6.23017e-08,1.807748889e-06,5.609,9407.45,842408.8329343741,8505.362913967147
2016-08-08 20:28:40-04:00,213.881,272.847,1.23923575e-05,3.54119e-08,1.6937e-05,6.48232e-08,1.81189875e-06,5.142,9571.98,822731.0676416365,7193.899824678571
2016-08-08 20:29:10-04:00,213.587,265.746,1.2484015e-05,4.77258e-08,1.3723e-05,6.70025e-08,1.81236375e-06,4.63,9737.5,784390.0693353547,7709.14892239816
2016-08-08 20:29:40-04:00,212.768,258.872,1.2436435e-05,4.22336e-08,1.3698e-05,6.25293e-08,1.8110975e-06,4.999,9903.72,767041.6277047218,7262.592368773765
